
🚀 Запуск Эксперимента 4: Dynamic Leaky Log Decay...
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:648: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=0, inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:650: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=feat[field].mean(), inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:2136: UserWarning: The given NumPy array is not writable, and PyTorch does not support non-writable tensors. This means writing to this tensor will result in undefined behavior. You may want to copy the array to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_numpy.cpp:209.)
  new_data[k] = torch.LongTensor(value)
C:\research\.venv\Lib\site-packages\recbole\model\general_recommender\lightgcn.py:124: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_new.cpp:656.)
  SparseL = torch.sparse.FloatTensor(i, data, torch.Size(L.shape))
[AdaptiveLightGCN] ✅ Loaded 150 semantic centroids.
[AdaptiveLightGCN] 🔗 Успешно смапплено 5002 фильмов с кластерами.

[DynamicLeakyLog] 🌉 Применено Динамическое Дырявое Затухание!
   - Динамический порог (85%): 115.0 оценок
   - Min Weight (Floor): 0.05 (сохраняем мост для 715 хитов)
   - Tail (<=5 оценок): 2385 фильмов (вес тяготеет к 1.0)
   [Epoch 87] batch 50/172 | Loss: 0.0938 (BPR: 0.0742, Sem: 0.0196)
   [Epoch 87] batch 100/172 | Loss: 0.0932 (BPR: 0.0733, Sem: 0.0199)
   [Epoch 87] batch 150/172 | Loss: 0.1012 (BPR: 0.0816, Sem: 0.0195)
🏁 [Epoch 87] Завершена! Суммарный лосс: 16.3814 (BPR: 13.0129, Sem: 3.3684)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2244), ('recall@50', 0.4577), ('ndcg@10', 0.1707), ('ndcg@50', 0.2359)])
   [Epoch 88] batch 50/172 | Loss: 0.0896 (BPR: 0.0687, Sem: 0.0208)
   [Epoch 88] batch 100/172 | Loss: 0.0827 (BPR: 0.0626, Sem: 0.0201)
   [Epoch 88] batch 150/172 | Loss: 0.0957 (BPR: 0.0760, Sem: 0.0197)
🏁 [Epoch 88] Завершена! Суммарный лосс: 16.2633 (BPR: 12.8956, Sem: 3.3677)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.223), ('recall@50', 0.4579), ('ndcg@10', 0.1699), ('ndcg@50', 0.2356)])
   [Epoch 89] batch 50/172 | Loss: 0.0935 (BPR: 0.0738, Sem: 0.0196)
   [Epoch 89] batch 100/172 | Loss: 0.0934 (BPR: 0.0739, Sem: 0.0195)
   [Epoch 89] batch 150/172 | Loss: 0.0865 (BPR: 0.0669, Sem: 0.0195)
🏁 [Epoch 89] Завершена! Суммарный лосс: 16.2246 (BPR: 12.8579, Sem: 3.3667)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2233), ('recall@50', 0.4585), ('ndcg@10', 0.1703), ('ndcg@50', 0.2359)])
   [Epoch 90] batch 50/172 | Loss: 0.0879 (BPR: 0.0681, Sem: 0.0198)
   [Epoch 90] batch 100/172 | Loss: 0.0906 (BPR: 0.0712, Sem: 0.0194)
   [Epoch 90] batch 150/172 | Loss: 0.0954 (BPR: 0.0757, Sem: 0.0196)
🏁 [Epoch 90] Завершена! Суммарный лосс: 16.1239 (BPR: 12.7577, Sem: 3.3662)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2247), ('recall@50', 0.4602), ('ndcg@10', 0.1709), ('ndcg@50', 0.2366)])
   [Epoch 91] batch 50/172 | Loss: 0.0817 (BPR: 0.0621, Sem: 0.0196)
   [Epoch 91] batch 100/172 | Loss: 0.0904 (BPR: 0.0714, Sem: 0.0190)
   [Epoch 91] batch 150/172 | Loss: 0.0870 (BPR: 0.0686, Sem: 0.0184)
🏁 [Epoch 91] Завершена! Суммарный лосс: 15.8277 (BPR: 12.4619, Sem: 3.3658)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2246), ('recall@50', 0.46), ('ndcg@10', 0.171), ('ndcg@50', 0.2368)])
   [Epoch 92] batch 50/172 | Loss: 0.0878 (BPR: 0.0686, Sem: 0.0192)
   [Epoch 92] batch 100/172 | Loss: 0.0902 (BPR: 0.0710, Sem: 0.0191)
   [Epoch 92] batch 150/172 | Loss: 0.0939 (BPR: 0.0737, Sem: 0.0202)
🏁 [Epoch 92] Завершена! Суммарный лосс: 16.0056 (BPR: 12.6411, Sem: 3.3645)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2256), ('recall@50', 0.4617), ('ndcg@10', 0.1716), ('ndcg@50', 0.2374)])
   [Epoch 93] batch 50/172 | Loss: 0.0838 (BPR: 0.0632, Sem: 0.0206)
   [Epoch 93] batch 100/172 | Loss: 0.1007 (BPR: 0.0814, Sem: 0.0193)
   [Epoch 93] batch 150/172 | Loss: 0.0845 (BPR: 0.0651, Sem: 0.0194)
🏁 [Epoch 93] Завершена! Суммарный лосс: 15.8305 (BPR: 12.4662, Sem: 3.3643)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2272), ('recall@50', 0.4612), ('ndcg@10', 0.1722), ('ndcg@50', 0.2375)])
   [Epoch 94] batch 50/172 | Loss: 0.0975 (BPR: 0.0772, Sem: 0.0203)
   [Epoch 94] batch 100/172 | Loss: 0.0883 (BPR: 0.0692, Sem: 0.0191)
   [Epoch 94] batch 150/172 | Loss: 0.0940 (BPR: 0.0737, Sem: 0.0203)
🏁 [Epoch 94] Завершена! Суммарный лосс: 16.0140 (BPR: 12.6507, Sem: 3.3633)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2264), ('recall@50', 0.4611), ('ndcg@10', 0.172), ('ndcg@50', 0.2376)])
   [Epoch 95] batch 50/172 | Loss: 0.0795 (BPR: 0.0608, Sem: 0.0188)
   [Epoch 95] batch 100/172 | Loss: 0.0935 (BPR: 0.0734, Sem: 0.0201)
   [Epoch 95] batch 150/172 | Loss: 0.0813 (BPR: 0.0622, Sem: 0.0191)
🏁 [Epoch 95] Завершена! Суммарный лосс: 15.7147 (BPR: 12.3521, Sem: 3.3626)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2279), ('recall@50', 0.4631), ('ndcg@10', 0.1726), ('ndcg@50', 0.2384)])
   [Epoch 96] batch 50/172 | Loss: 0.0951 (BPR: 0.0758, Sem: 0.0194)
   [Epoch 96] batch 100/172 | Loss: 0.0823 (BPR: 0.0625, Sem: 0.0198)
   [Epoch 96] batch 150/172 | Loss: 0.0918 (BPR: 0.0731, Sem: 0.0188)
🏁 [Epoch 96] Завершена! Суммарный лосс: 15.7077 (BPR: 12.3461, Sem: 3.3616)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2271), ('recall@50', 0.4632), ('ndcg@10', 0.1731), ('ndcg@50', 0.2391)])
   [Epoch 97] batch 50/172 | Loss: 0.0949 (BPR: 0.0764, Sem: 0.0186)
   [Epoch 97] batch 100/172 | Loss: 0.0926 (BPR: 0.0729, Sem: 0.0197)
   [Epoch 97] batch 150/172 | Loss: 0.0872 (BPR: 0.0679, Sem: 0.0193)
🏁 [Epoch 97] Завершена! Суммарный лосс: 15.5648 (BPR: 12.2037, Sem: 3.3611)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2269), ('recall@50', 0.4627), ('ndcg@10', 0.1733), ('ndcg@50', 0.2391)])
   [Epoch 98] batch 50/172 | Loss: 0.0862 (BPR: 0.0667, Sem: 0.0195)
   [Epoch 98] batch 100/172 | Loss: 0.0824 (BPR: 0.0625, Sem: 0.0199)
   [Epoch 98] batch 150/172 | Loss: 0.0798 (BPR: 0.0612, Sem: 0.0187)
🏁 [Epoch 98] Завершена! Суммарный лосс: 15.4818 (BPR: 12.1217, Sem: 3.3601)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2255), ('recall@50', 0.4635), ('ndcg@10', 0.1728), ('ndcg@50', 0.2392)])
   [Epoch 99] batch 50/172 | Loss: 0.0920 (BPR: 0.0731, Sem: 0.0189)
   [Epoch 99] batch 100/172 | Loss: 0.0945 (BPR: 0.0744, Sem: 0.0200)
   [Epoch 99] batch 150/172 | Loss: 0.0937 (BPR: 0.0740, Sem: 0.0197)
🏁 [Epoch 99] Завершена! Суммарный лосс: 15.3803 (BPR: 12.0210, Sem: 3.3593)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2271), ('recall@50', 0.4643), ('ndcg@10', 0.1736), ('ndcg@50', 0.2397)])
   [Epoch 100] batch 50/172 | Loss: 0.0896 (BPR: 0.0685, Sem: 0.0212)
   [Epoch 100] batch 100/172 | Loss: 0.0909 (BPR: 0.0695, Sem: 0.0214)
   [Epoch 100] batch 150/172 | Loss: 0.0866 (BPR: 0.0677, Sem: 0.0189)
🏁 [Epoch 100] Завершена! Суммарный лосс: 15.4647 (BPR: 12.1062, Sem: 3.3586)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2276), ('recall@50', 0.4649), ('ndcg@10', 0.1736), ('ndcg@50', 0.2398)])
   [Epoch 101] batch 50/172 | Loss: 0.0990 (BPR: 0.0796, Sem: 0.0194)
   [Epoch 101] batch 100/172 | Loss: 0.0943 (BPR: 0.0742, Sem: 0.0201)
   [Epoch 101] batch 150/172 | Loss: 0.0841 (BPR: 0.0646, Sem: 0.0194)
🏁 [Epoch 101] Завершена! Суммарный лосс: 15.3458 (BPR: 11.9880, Sem: 3.3578)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.228), ('recall@50', 0.4658), ('ndcg@10', 0.1743), ('ndcg@50', 0.2407)])
   [Epoch 102] batch 50/172 | Loss: 0.0863 (BPR: 0.0669, Sem: 0.0194)
   [Epoch 102] batch 100/172 | Loss: 0.0879 (BPR: 0.0693, Sem: 0.0187)
   [Epoch 102] batch 150/172 | Loss: 0.0931 (BPR: 0.0728, Sem: 0.0203)
🏁 [Epoch 102] Завершена! Суммарный лосс: 15.3805 (BPR: 12.0231, Sem: 3.3574)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2278), ('recall@50', 0.4661), ('ndcg@10', 0.1742), ('ndcg@50', 0.2408)])
   [Epoch 103] batch 50/172 | Loss: 0.0852 (BPR: 0.0654, Sem: 0.0199)
   [Epoch 103] batch 100/172 | Loss: 0.0879 (BPR: 0.0678, Sem: 0.0201)
   [Epoch 103] batch 150/172 | Loss: 0.0873 (BPR: 0.0681, Sem: 0.0191)
🏁 [Epoch 103] Завершена! Суммарный лосс: 15.1739 (BPR: 11.8177, Sem: 3.3561)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2293), ('recall@50', 0.4679), ('ndcg@10', 0.175), ('ndcg@50', 0.2415)])
   [Epoch 104] batch 50/172 | Loss: 0.0855 (BPR: 0.0668, Sem: 0.0187)
   [Epoch 104] batch 100/172 | Loss: 0.0889 (BPR: 0.0701, Sem: 0.0188)
   [Epoch 104] batch 150/172 | Loss: 0.0849 (BPR: 0.0658, Sem: 0.0191)
🏁 [Epoch 104] Завершена! Суммарный лосс: 15.2978 (BPR: 11.9425, Sem: 3.3554)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2286), ('recall@50', 0.4683), ('ndcg@10', 0.1745), ('ndcg@50', 0.2414)])
   [Epoch 105] batch 50/172 | Loss: 0.0824 (BPR: 0.0636, Sem: 0.0188)
   [Epoch 105] batch 100/172 | Loss: 0.0946 (BPR: 0.0758, Sem: 0.0189)
   [Epoch 105] batch 150/172 | Loss: 0.0820 (BPR: 0.0628, Sem: 0.0191)
🏁 [Epoch 105] Завершена! Суммарный лосс: 15.1017 (BPR: 11.7469, Sem: 3.3548)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2292), ('recall@50', 0.4685), ('ndcg@10', 0.1752), ('ndcg@50', 0.2419)])
   [Epoch 106] batch 50/172 | Loss: 0.0848 (BPR: 0.0650, Sem: 0.0198)
   [Epoch 106] batch 100/172 | Loss: 0.0808 (BPR: 0.0622, Sem: 0.0185)
   [Epoch 106] batch 150/172 | Loss: 0.0891 (BPR: 0.0687, Sem: 0.0204)
🏁 [Epoch 106] Завершена! Суммарный лосс: 14.9290 (BPR: 11.5749, Sem: 3.3541)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2303), ('recall@50', 0.4689), ('ndcg@10', 0.176), ('ndcg@50', 0.2426)])
   [Epoch 107] batch 50/172 | Loss: 0.0949 (BPR: 0.0753, Sem: 0.0196)
   [Epoch 107] batch 100/172 | Loss: 0.0909 (BPR: 0.0709, Sem: 0.0200)
   [Epoch 107] batch 150/172 | Loss: 0.0885 (BPR: 0.0686, Sem: 0.0199)
🏁 [Epoch 107] Завершена! Суммарный лосс: 14.9579 (BPR: 11.6047, Sem: 3.3532)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2306), ('recall@50', 0.4698), ('ndcg@10', 0.176), ('ndcg@50', 0.2426)])
   [Epoch 108] batch 50/172 | Loss: 0.0824 (BPR: 0.0621, Sem: 0.0203)
   [Epoch 108] batch 100/172 | Loss: 0.0853 (BPR: 0.0658, Sem: 0.0195)
   [Epoch 108] batch 150/172 | Loss: 0.0996 (BPR: 0.0803, Sem: 0.0193)
🏁 [Epoch 108] Завершена! Суммарный лосс: 14.8579 (BPR: 11.5053, Sem: 3.3526)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2308), ('recall@50', 0.4706), ('ndcg@10', 0.1765), ('ndcg@50', 0.2432)])
   [Epoch 109] batch 50/172 | Loss: 0.0862 (BPR: 0.0668, Sem: 0.0194)
   [Epoch 109] batch 100/172 | Loss: 0.0866 (BPR: 0.0672, Sem: 0.0195)
   [Epoch 109] batch 150/172 | Loss: 0.0783 (BPR: 0.0579, Sem: 0.0204)
🏁 [Epoch 109] Завершена! Суммарный лосс: 14.7270 (BPR: 11.3755, Sem: 3.3516)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2306), ('recall@50', 0.4696), ('ndcg@10', 0.176), ('ndcg@50', 0.2428)])
   [Epoch 110] batch 50/172 | Loss: 0.0801 (BPR: 0.0607, Sem: 0.0194)
   [Epoch 110] batch 100/172 | Loss: 0.0943 (BPR: 0.0751, Sem: 0.0192)
   [Epoch 110] batch 150/172 | Loss: 0.0856 (BPR: 0.0653, Sem: 0.0203)
🏁 [Epoch 110] Завершена! Суммарный лосс: 14.7374 (BPR: 11.3863, Sem: 3.3511)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2309), ('recall@50', 0.4713), ('ndcg@10', 0.176), ('ndcg@50', 0.2431)])
   [Epoch 111] batch 50/172 | Loss: 0.0785 (BPR: 0.0588, Sem: 0.0197)
   [Epoch 111] batch 100/172 | Loss: 0.1000 (BPR: 0.0804, Sem: 0.0196)
   [Epoch 111] batch 150/172 | Loss: 0.0848 (BPR: 0.0647, Sem: 0.0201)
🏁 [Epoch 111] Завершена! Суммарный лосс: 14.6348 (BPR: 11.2841, Sem: 3.3507)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2317), ('recall@50', 0.4722), ('ndcg@10', 0.1764), ('ndcg@50', 0.2436)])
   [Epoch 112] batch 50/172 | Loss: 0.0931 (BPR: 0.0735, Sem: 0.0196)
   [Epoch 112] batch 100/172 | Loss: 0.0898 (BPR: 0.0695, Sem: 0.0203)
   [Epoch 112] batch 150/172 | Loss: 0.0729 (BPR: 0.0537, Sem: 0.0192)
🏁 [Epoch 112] Завершена! Суммарный лосс: 14.6264 (BPR: 11.2767, Sem: 3.3497)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.233), ('recall@50', 0.4734), ('ndcg@10', 0.1772), ('ndcg@50', 0.2441)])
   [Epoch 113] batch 50/172 | Loss: 0.0924 (BPR: 0.0727, Sem: 0.0197)
   [Epoch 113] batch 100/172 | Loss: 0.0836 (BPR: 0.0634, Sem: 0.0201)
   [Epoch 113] batch 150/172 | Loss: 0.0875 (BPR: 0.0667, Sem: 0.0207)
🏁 [Epoch 113] Завершена! Суммарный лосс: 14.5271 (BPR: 11.1782, Sem: 3.3488)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2338), ('recall@50', 0.4736), ('ndcg@10', 0.178), ('ndcg@50', 0.2448)])
   [Epoch 114] batch 50/172 | Loss: 0.0946 (BPR: 0.0751, Sem: 0.0195)
   [Epoch 114] batch 100/172 | Loss: 0.0772 (BPR: 0.0581, Sem: 0.0191)
   [Epoch 114] batch 150/172 | Loss: 0.0961 (BPR: 0.0763, Sem: 0.0198)
🏁 [Epoch 114] Завершена! Суммарный лосс: 14.5381 (BPR: 11.1897, Sem: 3.3484)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2348), ('recall@50', 0.4762), ('ndcg@10', 0.1787), ('ndcg@50', 0.2457)])
   [Epoch 115] batch 50/172 | Loss: 0.0862 (BPR: 0.0673, Sem: 0.0189)
   [Epoch 115] batch 100/172 | Loss: 0.0889 (BPR: 0.0691, Sem: 0.0198)
   [Epoch 115] batch 150/172 | Loss: 0.0842 (BPR: 0.0644, Sem: 0.0199)
🏁 [Epoch 115] Завершена! Суммарный лосс: 14.5333 (BPR: 11.1858, Sem: 3.3475)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2339), ('recall@50', 0.476), ('ndcg@10', 0.1783), ('ndcg@50', 0.2456)])
   [Epoch 116] batch 50/172 | Loss: 0.0872 (BPR: 0.0673, Sem: 0.0198)
   [Epoch 116] batch 100/172 | Loss: 0.0849 (BPR: 0.0648, Sem: 0.0201)
   [Epoch 116] batch 150/172 | Loss: 0.0839 (BPR: 0.0644, Sem: 0.0195)
🏁 [Epoch 116] Завершена! Суммарный лосс: 14.4172 (BPR: 11.0702, Sem: 3.3469)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2337), ('recall@50', 0.476), ('ndcg@10', 0.1783), ('ndcg@50', 0.2458)])
   [Epoch 117] batch 50/172 | Loss: 0.0803 (BPR: 0.0617, Sem: 0.0186)
   [Epoch 117] batch 100/172 | Loss: 0.0799 (BPR: 0.0596, Sem: 0.0203)
   [Epoch 117] batch 150/172 | Loss: 0.0942 (BPR: 0.0742, Sem: 0.0200)
🏁 [Epoch 117] Завершена! Суммарный лосс: 14.4336 (BPR: 11.0874, Sem: 3.3462)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2334), ('recall@50', 0.4761), ('ndcg@10', 0.1783), ('ndcg@50', 0.2459)])
   [Epoch 118] batch 50/172 | Loss: 0.0924 (BPR: 0.0727, Sem: 0.0197)
   [Epoch 118] batch 100/172 | Loss: 0.0850 (BPR: 0.0659, Sem: 0.0191)
   [Epoch 118] batch 150/172 | Loss: 0.0911 (BPR: 0.0712, Sem: 0.0199)
🏁 [Epoch 118] Завершена! Суммарный лосс: 14.2904 (BPR: 10.9449, Sem: 3.3455)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2346), ('recall@50', 0.4787), ('ndcg@10', 0.1782), ('ndcg@50', 0.2459)])
   [Epoch 119] batch 50/172 | Loss: 0.0766 (BPR: 0.0578, Sem: 0.0188)
   [Epoch 119] batch 100/172 | Loss: 0.0693 (BPR: 0.0511, Sem: 0.0181)
   [Epoch 119] batch 150/172 | Loss: 0.0876 (BPR: 0.0689, Sem: 0.0188)
🏁 [Epoch 119] Завершена! Суммарный лосс: 14.2069 (BPR: 10.8619, Sem: 3.3450)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2359), ('recall@50', 0.4787), ('ndcg@10', 0.1792), ('ndcg@50', 0.2465)])
   [Epoch 120] batch 50/172 | Loss: 0.0792 (BPR: 0.0596, Sem: 0.0196)
   [Epoch 120] batch 100/172 | Loss: 0.0800 (BPR: 0.0610, Sem: 0.0189)
   [Epoch 120] batch 150/172 | Loss: 0.0931 (BPR: 0.0741, Sem: 0.0190)
🏁 [Epoch 120] Завершена! Суммарный лосс: 14.2953 (BPR: 10.9510, Sem: 3.3444)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2368), ('recall@50', 0.4785), ('ndcg@10', 0.1794), ('ndcg@50', 0.2468)])
   [Epoch 121] batch 50/172 | Loss: 0.0831 (BPR: 0.0636, Sem: 0.0195)
   [Epoch 121] batch 100/172 | Loss: 0.0699 (BPR: 0.0492, Sem: 0.0207)
   [Epoch 121] batch 150/172 | Loss: 0.0792 (BPR: 0.0597, Sem: 0.0195)
🏁 [Epoch 121] Завершена! Суммарный лосс: 14.1101 (BPR: 10.7663, Sem: 3.3438)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2363), ('recall@50', 0.4797), ('ndcg@10', 0.1798), ('ndcg@50', 0.2476)])
   [Epoch 122] batch 50/172 | Loss: 0.0806 (BPR: 0.0606, Sem: 0.0200)
   [Epoch 122] batch 100/172 | Loss: 0.0789 (BPR: 0.0596, Sem: 0.0193)
   [Epoch 122] batch 150/172 | Loss: 0.0889 (BPR: 0.0703, Sem: 0.0187)
🏁 [Epoch 122] Завершена! Суммарный лосс: 14.0690 (BPR: 10.7258, Sem: 3.3432)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2378), ('recall@50', 0.4804), ('ndcg@10', 0.1806), ('ndcg@50', 0.248)])
   [Epoch 123] batch 50/172 | Loss: 0.0833 (BPR: 0.0625, Sem: 0.0207)
   [Epoch 123] batch 100/172 | Loss: 0.0827 (BPR: 0.0629, Sem: 0.0198)
   [Epoch 123] batch 150/172 | Loss: 0.0796 (BPR: 0.0601, Sem: 0.0195)
🏁 [Epoch 123] Завершена! Суммарный лосс: 13.9798 (BPR: 10.6372, Sem: 3.3426)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.237), ('recall@50', 0.4829), ('ndcg@10', 0.1803), ('ndcg@50', 0.2486)])
   [Epoch 124] batch 50/172 | Loss: 0.0785 (BPR: 0.0585, Sem: 0.0200)
   [Epoch 124] batch 100/172 | Loss: 0.0700 (BPR: 0.0512, Sem: 0.0188)
   [Epoch 124] batch 150/172 | Loss: 0.0732 (BPR: 0.0537, Sem: 0.0195)
🏁 [Epoch 124] Завершена! Суммарный лосс: 13.9293 (BPR: 10.5874, Sem: 3.3419)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2389), ('recall@50', 0.4822), ('ndcg@10', 0.1812), ('ndcg@50', 0.2488)])
   [Epoch 125] batch 50/172 | Loss: 0.0833 (BPR: 0.0637, Sem: 0.0195)
   [Epoch 125] batch 100/172 | Loss: 0.0701 (BPR: 0.0510, Sem: 0.0191)
   [Epoch 125] batch 150/172 | Loss: 0.0847 (BPR: 0.0653, Sem: 0.0194)
🏁 [Epoch 125] Завершена! Суммарный лосс: 14.0061 (BPR: 10.6649, Sem: 3.3412)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2404), ('recall@50', 0.4823), ('ndcg@10', 0.1817), ('ndcg@50', 0.2491)])
   [Epoch 126] batch 50/172 | Loss: 0.0796 (BPR: 0.0601, Sem: 0.0195)
   [Epoch 126] batch 100/172 | Loss: 0.0860 (BPR: 0.0675, Sem: 0.0185)
   [Epoch 126] batch 150/172 | Loss: 0.0860 (BPR: 0.0664, Sem: 0.0196)
🏁 [Epoch 126] Завершена! Суммарный лосс: 13.9259 (BPR: 10.5851, Sem: 3.3409)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2398), ('recall@50', 0.4829), ('ndcg@10', 0.182), ('ndcg@50', 0.2498)])
   [Epoch 127] batch 50/172 | Loss: 0.0951 (BPR: 0.0759, Sem: 0.0192)
   [Epoch 127] batch 100/172 | Loss: 0.0777 (BPR: 0.0588, Sem: 0.0188)
   [Epoch 127] batch 150/172 | Loss: 0.0756 (BPR: 0.0553, Sem: 0.0202)
🏁 [Epoch 127] Завершена! Суммарный лосс: 13.8826 (BPR: 10.5426, Sem: 3.3400)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2403), ('recall@50', 0.4842), ('ndcg@10', 0.1821), ('ndcg@50', 0.2499)])
   [Epoch 128] batch 50/172 | Loss: 0.0848 (BPR: 0.0652, Sem: 0.0196)
   [Epoch 128] batch 100/172 | Loss: 0.0822 (BPR: 0.0631, Sem: 0.0191)
   [Epoch 128] batch 150/172 | Loss: 0.0843 (BPR: 0.0651, Sem: 0.0191)
🏁 [Epoch 128] Завершена! Суммарный лосс: 13.8430 (BPR: 10.5040, Sem: 3.3390)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.24), ('recall@50', 0.4847), ('ndcg@10', 0.1828), ('ndcg@50', 0.2508)])
   [Epoch 129] batch 50/172 | Loss: 0.0832 (BPR: 0.0635, Sem: 0.0197)
   [Epoch 129] batch 100/172 | Loss: 0.0764 (BPR: 0.0559, Sem: 0.0205)
   [Epoch 129] batch 150/172 | Loss: 0.0839 (BPR: 0.0653, Sem: 0.0186)
🏁 [Epoch 129] Завершена! Суммарный лосс: 13.7240 (BPR: 10.3851, Sem: 3.3390)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2398), ('recall@50', 0.4848), ('ndcg@10', 0.1826), ('ndcg@50', 0.2508)])
   [Epoch 130] batch 50/172 | Loss: 0.0883 (BPR: 0.0696, Sem: 0.0187)
   [Epoch 130] batch 100/172 | Loss: 0.0913 (BPR: 0.0706, Sem: 0.0207)
   [Epoch 130] batch 150/172 | Loss: 0.0826 (BPR: 0.0633, Sem: 0.0193)
🏁 [Epoch 130] Завершена! Суммарный лосс: 13.7876 (BPR: 10.4493, Sem: 3.3383)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2399), ('recall@50', 0.4858), ('ndcg@10', 0.1827), ('ndcg@50', 0.2512)])
   [Epoch 131] batch 50/172 | Loss: 0.0953 (BPR: 0.0752, Sem: 0.0201)
   [Epoch 131] batch 100/172 | Loss: 0.0904 (BPR: 0.0716, Sem: 0.0187)
   [Epoch 131] batch 150/172 | Loss: 0.0833 (BPR: 0.0633, Sem: 0.0200)
🏁 [Epoch 131] Завершена! Суммарный лосс: 13.5919 (BPR: 10.2545, Sem: 3.3375)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2403), ('recall@50', 0.4857), ('ndcg@10', 0.1835), ('ndcg@50', 0.2518)])
   [Epoch 132] batch 50/172 | Loss: 0.0929 (BPR: 0.0732, Sem: 0.0196)
   [Epoch 132] batch 100/172 | Loss: 0.0724 (BPR: 0.0520, Sem: 0.0204)
   [Epoch 132] batch 150/172 | Loss: 0.0649 (BPR: 0.0458, Sem: 0.0191)
🏁 [Epoch 132] Завершена! Суммарный лосс: 13.5085 (BPR: 10.1715, Sem: 3.3370)
