
🚀 Запуск Эксперимента 4: Dynamic Leaky Log Decay...
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:648: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=0, inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:650: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=feat[field].mean(), inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:2136: UserWarning: The given NumPy array is not writable, and PyTorch does not support non-writable tensors. This means writing to this tensor will result in undefined behavior. You may want to copy the array to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_numpy.cpp:209.)
  new_data[k] = torch.LongTensor(value)
C:\research\.venv\Lib\site-packages\recbole\model\general_recommender\lightgcn.py:124: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_new.cpp:656.)
  SparseL = torch.sparse.FloatTensor(i, data, torch.Size(L.shape))
[AdaptiveLightGCN] ✅ Loaded 150 semantic centroids.
[AdaptiveLightGCN] 🔗 Успешно смапплено 5002 фильмов с кластерами.

[DynamicLeakyLog] 🌉 Применено Динамическое Дырявое Затухание!
   - Динамический порог (85%): 115.0 оценок
   - Min Weight (Floor): 0.05 (сохраняем мост для 715 хитов)
   - Tail (<=5 оценок): 2385 фильмов (вес тяготеет к 1.0)
   [Epoch 87] batch 50/172 | Loss: 0.0919 (BPR: 0.0713, Sem: 0.0206)
   [Epoch 87] batch 100/172 | Loss: 0.0927 (BPR: 0.0719, Sem: 0.0208)
   [Epoch 87] batch 150/172 | Loss: 0.1002 (BPR: 0.0798, Sem: 0.0204)
🏁 [Epoch 87] Завершена! Суммарный лосс: 16.2098 (BPR: 12.6794, Sem: 3.5304)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2311), ('recall@50', 0.4624), ('ndcg@10', 0.1756), ('ndcg@50', 0.2403)])
   [Epoch 88] batch 50/172 | Loss: 0.0881 (BPR: 0.0664, Sem: 0.0217)
   [Epoch 88] batch 100/172 | Loss: 0.0822 (BPR: 0.0611, Sem: 0.0211)
   [Epoch 88] batch 150/172 | Loss: 0.0946 (BPR: 0.0740, Sem: 0.0206)
🏁 [Epoch 88] Завершена! Суммарный лосс: 16.0977 (BPR: 12.5681, Sem: 3.5295)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2321), ('recall@50', 0.4645), ('ndcg@10', 0.1757), ('ndcg@50', 0.2406)])
   [Epoch 89] batch 50/172 | Loss: 0.0937 (BPR: 0.0730, Sem: 0.0207)
   [Epoch 89] batch 100/172 | Loss: 0.0920 (BPR: 0.0715, Sem: 0.0205)
   [Epoch 89] batch 150/172 | Loss: 0.0861 (BPR: 0.0656, Sem: 0.0205)
🏁 [Epoch 89] Завершена! Суммарный лосс: 16.0675 (BPR: 12.5390, Sem: 3.5285)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2328), ('recall@50', 0.4644), ('ndcg@10', 0.1758), ('ndcg@50', 0.2404)])
   [Epoch 90] batch 50/172 | Loss: 0.0864 (BPR: 0.0658, Sem: 0.0207)
   [Epoch 90] batch 100/172 | Loss: 0.0892 (BPR: 0.0690, Sem: 0.0202)
   [Epoch 90] batch 150/172 | Loss: 0.0957 (BPR: 0.0752, Sem: 0.0205)
🏁 [Epoch 90] Завершена! Суммарный лосс: 15.9696 (BPR: 12.4415, Sem: 3.5281)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2329), ('recall@50', 0.4666), ('ndcg@10', 0.1763), ('ndcg@50', 0.2412)])
   [Epoch 91] batch 50/172 | Loss: 0.0809 (BPR: 0.0603, Sem: 0.0205)
   [Epoch 91] batch 100/172 | Loss: 0.0895 (BPR: 0.0697, Sem: 0.0198)
   [Epoch 91] batch 150/172 | Loss: 0.0861 (BPR: 0.0668, Sem: 0.0193)
🏁 [Epoch 91] Завершена! Суммарный лосс: 15.6721 (BPR: 12.1442, Sem: 3.5279)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2322), ('recall@50', 0.4674), ('ndcg@10', 0.1764), ('ndcg@50', 0.242)])
   [Epoch 92] batch 50/172 | Loss: 0.0862 (BPR: 0.0660, Sem: 0.0203)
   [Epoch 92] batch 100/172 | Loss: 0.0900 (BPR: 0.0698, Sem: 0.0202)
   [Epoch 92] batch 150/172 | Loss: 0.0930 (BPR: 0.0719, Sem: 0.0211)
🏁 [Epoch 92] Завершена! Суммарный лосс: 15.8365 (BPR: 12.3098, Sem: 3.5268)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.233), ('recall@50', 0.4671), ('ndcg@10', 0.1773), ('ndcg@50', 0.2426)])
   [Epoch 93] batch 50/172 | Loss: 0.0837 (BPR: 0.0623, Sem: 0.0215)
   [Epoch 93] batch 100/172 | Loss: 0.0998 (BPR: 0.0794, Sem: 0.0203)
   [Epoch 93] batch 150/172 | Loss: 0.0847 (BPR: 0.0642, Sem: 0.0205)
🏁 [Epoch 93] Завершена! Суммарный лосс: 15.6746 (BPR: 12.1482, Sem: 3.5264)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2336), ('recall@50', 0.4678), ('ndcg@10', 0.1775), ('ndcg@50', 0.2428)])
   [Epoch 94] batch 50/172 | Loss: 0.0959 (BPR: 0.0748, Sem: 0.0211)
   [Epoch 94] batch 100/172 | Loss: 0.0869 (BPR: 0.0669, Sem: 0.0200)
   [Epoch 94] batch 150/172 | Loss: 0.0921 (BPR: 0.0710, Sem: 0.0211)
🏁 [Epoch 94] Завершена! Суммарный лосс: 15.8262 (BPR: 12.3006, Sem: 3.5256)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2339), ('recall@50', 0.4689), ('ndcg@10', 0.1774), ('ndcg@50', 0.2428)])
   [Epoch 95] batch 50/172 | Loss: 0.0779 (BPR: 0.0582, Sem: 0.0197)
   [Epoch 95] batch 100/172 | Loss: 0.0922 (BPR: 0.0711, Sem: 0.0212)
   [Epoch 95] batch 150/172 | Loss: 0.0801 (BPR: 0.0601, Sem: 0.0200)
🏁 [Epoch 95] Завершена! Суммарный лосс: 15.5271 (BPR: 12.0020, Sem: 3.5251)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2347), ('recall@50', 0.4683), ('ndcg@10', 0.1784), ('ndcg@50', 0.2437)])
   [Epoch 96] batch 50/172 | Loss: 0.0946 (BPR: 0.0743, Sem: 0.0203)
   [Epoch 96] batch 100/172 | Loss: 0.0821 (BPR: 0.0612, Sem: 0.0209)
   [Epoch 96] batch 150/172 | Loss: 0.0911 (BPR: 0.0714, Sem: 0.0197)
🏁 [Epoch 96] Завершена! Суммарный лосс: 15.5405 (BPR: 12.0163, Sem: 3.5242)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2338), ('recall@50', 0.47), ('ndcg@10', 0.1783), ('ndcg@50', 0.2442)])
   [Epoch 97] batch 50/172 | Loss: 0.0944 (BPR: 0.0749, Sem: 0.0195)
   [Epoch 97] batch 100/172 | Loss: 0.0909 (BPR: 0.0703, Sem: 0.0206)
   [Epoch 97] batch 150/172 | Loss: 0.0871 (BPR: 0.0668, Sem: 0.0202)
🏁 [Epoch 97] Завершена! Суммарный лосс: 15.4049 (BPR: 11.8811, Sem: 3.5238)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2347), ('recall@50', 0.4699), ('ndcg@10', 0.1787), ('ndcg@50', 0.2443)])
   [Epoch 98] batch 50/172 | Loss: 0.0865 (BPR: 0.0662, Sem: 0.0203)
   [Epoch 98] batch 100/172 | Loss: 0.0815 (BPR: 0.0605, Sem: 0.0210)
   [Epoch 98] batch 150/172 | Loss: 0.0791 (BPR: 0.0595, Sem: 0.0196)
🏁 [Epoch 98] Завершена! Суммарный лосс: 15.3173 (BPR: 11.7945, Sem: 3.5229)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2356), ('recall@50', 0.4702), ('ndcg@10', 0.1788), ('ndcg@50', 0.2443)])
   [Epoch 99] batch 50/172 | Loss: 0.0905 (BPR: 0.0706, Sem: 0.0199)
   [Epoch 99] batch 100/172 | Loss: 0.0926 (BPR: 0.0716, Sem: 0.0210)
   [Epoch 99] batch 150/172 | Loss: 0.0917 (BPR: 0.0709, Sem: 0.0208)
🏁 [Epoch 99] Завершена! Суммарный лосс: 15.2194 (BPR: 11.6968, Sem: 3.5226)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2351), ('recall@50', 0.472), ('ndcg@10', 0.1791), ('ndcg@50', 0.2452)])
   [Epoch 100] batch 50/172 | Loss: 0.0896 (BPR: 0.0674, Sem: 0.0221)
   [Epoch 100] batch 100/172 | Loss: 0.0905 (BPR: 0.0681, Sem: 0.0223)
   [Epoch 100] batch 150/172 | Loss: 0.0862 (BPR: 0.0663, Sem: 0.0199)
🏁 [Epoch 100] Завершена! Суммарный лосс: 15.3042 (BPR: 11.7827, Sem: 3.5216)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2361), ('recall@50', 0.472), ('ndcg@10', 0.1793), ('ndcg@50', 0.2451)])
   [Epoch 101] batch 50/172 | Loss: 0.0975 (BPR: 0.0771, Sem: 0.0203)
   [Epoch 101] batch 100/172 | Loss: 0.0929 (BPR: 0.0719, Sem: 0.0210)
   [Epoch 101] batch 150/172 | Loss: 0.0829 (BPR: 0.0625, Sem: 0.0204)
🏁 [Epoch 101] Завершена! Суммарный лосс: 15.1758 (BPR: 11.6551, Sem: 3.5208)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2369), ('recall@50', 0.4731), ('ndcg@10', 0.1795), ('ndcg@50', 0.2453)])
   [Epoch 102] batch 50/172 | Loss: 0.0856 (BPR: 0.0653, Sem: 0.0203)
   [Epoch 102] batch 100/172 | Loss: 0.0859 (BPR: 0.0662, Sem: 0.0197)
   [Epoch 102] batch 150/172 | Loss: 0.0935 (BPR: 0.0723, Sem: 0.0212)
🏁 [Epoch 102] Завершена! Суммарный лосс: 15.2060 (BPR: 11.6857, Sem: 3.5203)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2374), ('recall@50', 0.4733), ('ndcg@10', 0.18), ('ndcg@50', 0.2459)])
   [Epoch 103] batch 50/172 | Loss: 0.0837 (BPR: 0.0629, Sem: 0.0208)
   [Epoch 103] batch 100/172 | Loss: 0.0876 (BPR: 0.0665, Sem: 0.0211)
   [Epoch 103] batch 150/172 | Loss: 0.0874 (BPR: 0.0674, Sem: 0.0200)
🏁 [Epoch 103] Завершена! Суммарный лосс: 15.0194 (BPR: 11.5002, Sem: 3.5192)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2387), ('recall@50', 0.4754), ('ndcg@10', 0.1805), ('ndcg@50', 0.2465)])
   [Epoch 104] batch 50/172 | Loss: 0.0853 (BPR: 0.0655, Sem: 0.0198)
   [Epoch 104] batch 100/172 | Loss: 0.0888 (BPR: 0.0690, Sem: 0.0198)
   [Epoch 104] batch 150/172 | Loss: 0.0828 (BPR: 0.0628, Sem: 0.0200)
🏁 [Epoch 104] Завершена! Суммарный лосс: 15.1340 (BPR: 11.6156, Sem: 3.5183)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2388), ('recall@50', 0.4762), ('ndcg@10', 0.1804), ('ndcg@50', 0.2466)])
   [Epoch 105] batch 50/172 | Loss: 0.0819 (BPR: 0.0621, Sem: 0.0198)
   [Epoch 105] batch 100/172 | Loss: 0.0928 (BPR: 0.0730, Sem: 0.0198)
   [Epoch 105] batch 150/172 | Loss: 0.0802 (BPR: 0.0601, Sem: 0.0200)
🏁 [Epoch 105] Завершена! Суммарный лосс: 14.9168 (BPR: 11.3987, Sem: 3.5181)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2391), ('recall@50', 0.477), ('ndcg@10', 0.1806), ('ndcg@50', 0.2468)])
   [Epoch 106] batch 50/172 | Loss: 0.0852 (BPR: 0.0646, Sem: 0.0207)
   [Epoch 106] batch 100/172 | Loss: 0.0794 (BPR: 0.0599, Sem: 0.0195)
   [Epoch 106] batch 150/172 | Loss: 0.0879 (BPR: 0.0665, Sem: 0.0214)
🏁 [Epoch 106] Завершена! Суммарный лосс: 14.7575 (BPR: 11.2402, Sem: 3.5173)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2393), ('recall@50', 0.4769), ('ndcg@10', 0.1812), ('ndcg@50', 0.2474)])
   [Epoch 107] batch 50/172 | Loss: 0.0923 (BPR: 0.0718, Sem: 0.0205)
   [Epoch 107] batch 100/172 | Loss: 0.0884 (BPR: 0.0675, Sem: 0.0209)
   [Epoch 107] batch 150/172 | Loss: 0.0871 (BPR: 0.0662, Sem: 0.0208)
🏁 [Epoch 107] Завершена! Суммарный лосс: 14.7879 (BPR: 11.2716, Sem: 3.5163)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.24), ('recall@50', 0.4767), ('ndcg@10', 0.1813), ('ndcg@50', 0.2475)])
   [Epoch 108] batch 50/172 | Loss: 0.0815 (BPR: 0.0603, Sem: 0.0212)
   [Epoch 108] batch 100/172 | Loss: 0.0849 (BPR: 0.0644, Sem: 0.0205)
   [Epoch 108] batch 150/172 | Loss: 0.0974 (BPR: 0.0772, Sem: 0.0202)
🏁 [Epoch 108] Завершена! Суммарный лосс: 14.7067 (BPR: 11.1908, Sem: 3.5158)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2414), ('recall@50', 0.477), ('ndcg@10', 0.182), ('ndcg@50', 0.2476)])
   [Epoch 109] batch 50/172 | Loss: 0.0854 (BPR: 0.0651, Sem: 0.0203)
   [Epoch 109] batch 100/172 | Loss: 0.0848 (BPR: 0.0644, Sem: 0.0204)
   [Epoch 109] batch 150/172 | Loss: 0.0769 (BPR: 0.0555, Sem: 0.0214)
🏁 [Epoch 109] Завершена! Суммарный лосс: 14.5789 (BPR: 11.0640, Sem: 3.5149)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2396), ('recall@50', 0.477), ('ndcg@10', 0.1816), ('ndcg@50', 0.2479)])
   [Epoch 110] batch 50/172 | Loss: 0.0790 (BPR: 0.0588, Sem: 0.0203)
   [Epoch 110] batch 100/172 | Loss: 0.0940 (BPR: 0.0737, Sem: 0.0202)
   [Epoch 110] batch 150/172 | Loss: 0.0852 (BPR: 0.0639, Sem: 0.0213)
🏁 [Epoch 110] Завершена! Суммарный лосс: 14.5793 (BPR: 11.0649, Sem: 3.5145)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2418), ('recall@50', 0.478), ('ndcg@10', 0.1823), ('ndcg@50', 0.2481)])
   [Epoch 111] batch 50/172 | Loss: 0.0790 (BPR: 0.0583, Sem: 0.0208)
   [Epoch 111] batch 100/172 | Loss: 0.0978 (BPR: 0.0772, Sem: 0.0205)
   [Epoch 111] batch 150/172 | Loss: 0.0820 (BPR: 0.0610, Sem: 0.0210)
🏁 [Epoch 111] Завершена! Суммарный лосс: 14.5001 (BPR: 10.9861, Sem: 3.5140)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2419), ('recall@50', 0.4795), ('ndcg@10', 0.1826), ('ndcg@50', 0.2487)])
   [Epoch 112] batch 50/172 | Loss: 0.0918 (BPR: 0.0712, Sem: 0.0206)
   [Epoch 112] batch 100/172 | Loss: 0.0886 (BPR: 0.0673, Sem: 0.0213)
   [Epoch 112] batch 150/172 | Loss: 0.0722 (BPR: 0.0520, Sem: 0.0202)
🏁 [Epoch 112] Завершена! Суммарный лосс: 14.4777 (BPR: 10.9647, Sem: 3.5130)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2422), ('recall@50', 0.48), ('ndcg@10', 0.1832), ('ndcg@50', 0.2494)])
   [Epoch 113] batch 50/172 | Loss: 0.0915 (BPR: 0.0708, Sem: 0.0207)
   [Epoch 113] batch 100/172 | Loss: 0.0828 (BPR: 0.0618, Sem: 0.0210)
   [Epoch 113] batch 150/172 | Loss: 0.0863 (BPR: 0.0647, Sem: 0.0216)
🏁 [Epoch 113] Завершена! Суммарный лосс: 14.3754 (BPR: 10.8630, Sem: 3.5124)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2411), ('recall@50', 0.4812), ('ndcg@10', 0.1821), ('ndcg@50', 0.2491)])
   [Epoch 114] batch 50/172 | Loss: 0.0937 (BPR: 0.0730, Sem: 0.0206)
   [Epoch 114] batch 100/172 | Loss: 0.0760 (BPR: 0.0558, Sem: 0.0201)
   [Epoch 114] batch 150/172 | Loss: 0.0964 (BPR: 0.0756, Sem: 0.0207)
🏁 [Epoch 114] Завершена! Суммарный лосс: 14.3899 (BPR: 10.8780, Sem: 3.5119)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2415), ('recall@50', 0.4826), ('ndcg@10', 0.1826), ('ndcg@50', 0.2498)])
   [Epoch 115] batch 50/172 | Loss: 0.0853 (BPR: 0.0655, Sem: 0.0198)
   [Epoch 115] batch 100/172 | Loss: 0.0885 (BPR: 0.0677, Sem: 0.0208)
   [Epoch 115] batch 150/172 | Loss: 0.0834 (BPR: 0.0626, Sem: 0.0208)
🏁 [Epoch 115] Завершена! Суммарный лосс: 14.3972 (BPR: 10.8864, Sem: 3.5109)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2415), ('recall@50', 0.4833), ('ndcg@10', 0.1832), ('ndcg@50', 0.2505)])
   [Epoch 116] batch 50/172 | Loss: 0.0848 (BPR: 0.0640, Sem: 0.0208)
   [Epoch 116] batch 100/172 | Loss: 0.0834 (BPR: 0.0624, Sem: 0.0210)
   [Epoch 116] batch 150/172 | Loss: 0.0838 (BPR: 0.0634, Sem: 0.0204)
🏁 [Epoch 116] Завершена! Суммарный лосс: 14.2546 (BPR: 10.7442, Sem: 3.5104)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2426), ('recall@50', 0.4827), ('ndcg@10', 0.1831), ('ndcg@50', 0.2499)])
   [Epoch 117] batch 50/172 | Loss: 0.0796 (BPR: 0.0601, Sem: 0.0195)
   [Epoch 117] batch 100/172 | Loss: 0.0787 (BPR: 0.0574, Sem: 0.0212)
   [Epoch 117] batch 150/172 | Loss: 0.0918 (BPR: 0.0709, Sem: 0.0209)
🏁 [Epoch 117] Завершена! Суммарный лосс: 14.2819 (BPR: 10.7722, Sem: 3.5097)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2424), ('recall@50', 0.4831), ('ndcg@10', 0.1829), ('ndcg@50', 0.25)])
   [Epoch 118] batch 50/172 | Loss: 0.0923 (BPR: 0.0715, Sem: 0.0208)
   [Epoch 118] batch 100/172 | Loss: 0.0855 (BPR: 0.0655, Sem: 0.0200)
   [Epoch 118] batch 150/172 | Loss: 0.0893 (BPR: 0.0684, Sem: 0.0209)
🏁 [Epoch 118] Завершена! Суммарный лосс: 14.1775 (BPR: 10.6685, Sem: 3.5089)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2423), ('recall@50', 0.484), ('ndcg@10', 0.1833), ('ndcg@50', 0.2507)])
   [Epoch 119] batch 50/172 | Loss: 0.0760 (BPR: 0.0563, Sem: 0.0198)
   [Epoch 119] batch 100/172 | Loss: 0.0684 (BPR: 0.0493, Sem: 0.0191)
   [Epoch 119] batch 150/172 | Loss: 0.0865 (BPR: 0.0668, Sem: 0.0197)
🏁 [Epoch 119] Завершена! Суммарный лосс: 14.0827 (BPR: 10.5743, Sem: 3.5084)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2435), ('recall@50', 0.4851), ('ndcg@10', 0.1836), ('ndcg@50', 0.2508)])
   [Epoch 120] batch 50/172 | Loss: 0.0775 (BPR: 0.0571, Sem: 0.0205)
   [Epoch 120] batch 100/172 | Loss: 0.0797 (BPR: 0.0597, Sem: 0.0200)
   [Epoch 120] batch 150/172 | Loss: 0.0932 (BPR: 0.0734, Sem: 0.0198)
🏁 [Epoch 120] Завершена! Суммарный лосс: 14.1614 (BPR: 10.6537, Sem: 3.5078)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2431), ('recall@50', 0.4856), ('ndcg@10', 0.1838), ('ndcg@50', 0.2513)])
   [Epoch 121] batch 50/172 | Loss: 0.0821 (BPR: 0.0616, Sem: 0.0205)
   [Epoch 121] batch 100/172 | Loss: 0.0691 (BPR: 0.0475, Sem: 0.0216)
   [Epoch 121] batch 150/172 | Loss: 0.0781 (BPR: 0.0576, Sem: 0.0205)
🏁 [Epoch 121] Завершена! Суммарный лосс: 14.0055 (BPR: 10.4984, Sem: 3.5071)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2441), ('recall@50', 0.4867), ('ndcg@10', 0.1847), ('ndcg@50', 0.2521)])
   [Epoch 122] batch 50/172 | Loss: 0.0786 (BPR: 0.0577, Sem: 0.0209)
   [Epoch 122] batch 100/172 | Loss: 0.0791 (BPR: 0.0589, Sem: 0.0202)
   [Epoch 122] batch 150/172 | Loss: 0.0894 (BPR: 0.0698, Sem: 0.0196)
🏁 [Epoch 122] Завершена! Суммарный лосс: 13.9477 (BPR: 10.4408, Sem: 3.5069)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2458), ('recall@50', 0.4868), ('ndcg@10', 0.1851), ('ndcg@50', 0.2523)])
   [Epoch 123] batch 50/172 | Loss: 0.0822 (BPR: 0.0605, Sem: 0.0217)
   [Epoch 123] batch 100/172 | Loss: 0.0820 (BPR: 0.0613, Sem: 0.0207)
   [Epoch 123] batch 150/172 | Loss: 0.0791 (BPR: 0.0586, Sem: 0.0205)
🏁 [Epoch 123] Завершена! Суммарный лосс: 13.8608 (BPR: 10.3542, Sem: 3.5065)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2456), ('recall@50', 0.4887), ('ndcg@10', 0.1853), ('ndcg@50', 0.253)])
   [Epoch 124] batch 50/172 | Loss: 0.0785 (BPR: 0.0575, Sem: 0.0210)
   [Epoch 124] batch 100/172 | Loss: 0.0694 (BPR: 0.0496, Sem: 0.0198)
   [Epoch 124] batch 150/172 | Loss: 0.0713 (BPR: 0.0509, Sem: 0.0204)
🏁 [Epoch 124] Завершена! Суммарный лосс: 13.8198 (BPR: 10.3142, Sem: 3.5056)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2462), ('recall@50', 0.4887), ('ndcg@10', 0.1859), ('ndcg@50', 0.2534)])
   [Epoch 125] batch 50/172 | Loss: 0.0825 (BPR: 0.0621, Sem: 0.0204)
   [Epoch 125] batch 100/172 | Loss: 0.0686 (BPR: 0.0485, Sem: 0.0201)
   [Epoch 125] batch 150/172 | Loss: 0.0855 (BPR: 0.0650, Sem: 0.0204)
🏁 [Epoch 125] Завершена! Суммарный лосс: 13.8655 (BPR: 10.3605, Sem: 3.5050)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2472), ('recall@50', 0.4891), ('ndcg@10', 0.1861), ('ndcg@50', 0.2534)])
   [Epoch 126] batch 50/172 | Loss: 0.0775 (BPR: 0.0571, Sem: 0.0204)
   [Epoch 126] batch 100/172 | Loss: 0.0849 (BPR: 0.0654, Sem: 0.0195)
   [Epoch 126] batch 150/172 | Loss: 0.0843 (BPR: 0.0637, Sem: 0.0206)
🏁 [Epoch 126] Завершена! Суммарный лосс: 13.8160 (BPR: 10.3118, Sem: 3.5042)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2464), ('recall@50', 0.4908), ('ndcg@10', 0.1862), ('ndcg@50', 0.2542)])
   [Epoch 127] batch 50/172 | Loss: 0.0948 (BPR: 0.0747, Sem: 0.0201)
   [Epoch 127] batch 100/172 | Loss: 0.0755 (BPR: 0.0557, Sem: 0.0197)
   [Epoch 127] batch 150/172 | Loss: 0.0755 (BPR: 0.0542, Sem: 0.0212)
🏁 [Epoch 127] Завершена! Суммарный лосс: 13.7915 (BPR: 10.2879, Sem: 3.5036)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.246), ('recall@50', 0.4909), ('ndcg@10', 0.1861), ('ndcg@50', 0.2543)])
   [Epoch 128] batch 50/172 | Loss: 0.0842 (BPR: 0.0637, Sem: 0.0206)
   [Epoch 128] batch 100/172 | Loss: 0.0815 (BPR: 0.0614, Sem: 0.0201)
   [Epoch 128] batch 150/172 | Loss: 0.0833 (BPR: 0.0633, Sem: 0.0200)
🏁 [Epoch 128] Завершена! Суммарный лосс: 13.7239 (BPR: 10.2215, Sem: 3.5024)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2454), ('recall@50', 0.4911), ('ndcg@10', 0.186), ('ndcg@50', 0.2544)])
   [Epoch 129] batch 50/172 | Loss: 0.0807 (BPR: 0.0601, Sem: 0.0206)
   [Epoch 129] batch 100/172 | Loss: 0.0746 (BPR: 0.0532, Sem: 0.0214)
   [Epoch 129] batch 150/172 | Loss: 0.0822 (BPR: 0.0626, Sem: 0.0196)
🏁 [Epoch 129] Завершена! Суммарный лосс: 13.6148 (BPR: 10.1125, Sem: 3.5023)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2456), ('recall@50', 0.4908), ('ndcg@10', 0.1863), ('ndcg@50', 0.2545)])
   [Epoch 130] batch 50/172 | Loss: 0.0883 (BPR: 0.0686, Sem: 0.0198)
   [Epoch 130] batch 100/172 | Loss: 0.0897 (BPR: 0.0680, Sem: 0.0217)
   [Epoch 130] batch 150/172 | Loss: 0.0824 (BPR: 0.0622, Sem: 0.0202)
🏁 [Epoch 130] Завершена! Суммарный лосс: 13.6771 (BPR: 10.1755, Sem: 3.5017)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2452), ('recall@50', 0.4914), ('ndcg@10', 0.1857), ('ndcg@50', 0.2544)])
   [Epoch 131] batch 50/172 | Loss: 0.0950 (BPR: 0.0740, Sem: 0.0210)
   [Epoch 131] batch 100/172 | Loss: 0.0904 (BPR: 0.0707, Sem: 0.0197)
   [Epoch 131] batch 150/172 | Loss: 0.0832 (BPR: 0.0622, Sem: 0.0210)
🏁 [Epoch 131] Завершена! Суммарный лосс: 13.4977 (BPR: 9.9970, Sem: 3.5007)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.246), ('recall@50', 0.4925), ('ndcg@10', 0.1864), ('ndcg@50', 0.2551)])
   [Epoch 132] batch 50/172 | Loss: 0.0909 (BPR: 0.0703, Sem: 0.0206)
   [Epoch 132] batch 100/172 | Loss: 0.0715 (BPR: 0.0501, Sem: 0.0213)
   [Epoch 132] batch 150/172 | Loss: 0.0639 (BPR: 0.0439, Sem: 0.0201)
🏁 [Epoch 132] Завершена! Суммарный лосс: 13.4123 (BPR: 9.9122, Sem: 3.5001)
