
🚀 Запуск Эксперимента 4: Dynamic Leaky Log Decay...
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:648: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=0, inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:650: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=feat[field].mean(), inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:2136: UserWarning: The given NumPy array is not writable, and PyTorch does not support non-writable tensors. This means writing to this tensor will result in undefined behavior. You may want to copy the array to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_numpy.cpp:209.)
  new_data[k] = torch.LongTensor(value)
C:\research\.venv\Lib\site-packages\recbole\model\general_recommender\lightgcn.py:124: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_new.cpp:656.)
  SparseL = torch.sparse.FloatTensor(i, data, torch.Size(L.shape))
[AdaptiveLightGCN] ✅ Loaded 150 semantic centroids.
[AdaptiveLightGCN] 🔗 Успешно смапплено 5002 фильмов с кластерами.

[DynamicLeakyLog] 🌉 Применено Динамическое Дырявое Затухание!
   - Динамический порог (85%): 115.0 оценок
   - Min Weight (Floor): 0.05 (сохраняем мост для 715 хитов)
   - Tail (<=5 оценок): 2385 фильмов (вес тяготеет к 1.0)
   [Epoch 87] batch 50/172 | Loss: 0.0883 (BPR: 0.0699, Sem: 0.0184)
   [Epoch 87] batch 100/172 | Loss: 0.0867 (BPR: 0.0681, Sem: 0.0186)
   [Epoch 87] batch 150/172 | Loss: 0.0941 (BPR: 0.0758, Sem: 0.0183)
🏁 [Epoch 87] Завершена! Суммарный лосс: 15.2232 (BPR: 12.0679, Sem: 3.1553)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2372), ('recall@50', 0.4707), ('ndcg@10', 0.1793), ('ndcg@50', 0.2445)])
   [Epoch 88] batch 50/172 | Loss: 0.0819 (BPR: 0.0624, Sem: 0.0195)
   [Epoch 88] batch 100/172 | Loss: 0.0760 (BPR: 0.0573, Sem: 0.0187)
   [Epoch 88] batch 150/172 | Loss: 0.0869 (BPR: 0.0685, Sem: 0.0184)
🏁 [Epoch 88] Завершена! Суммарный лосс: 15.0796 (BPR: 11.9257, Sem: 3.1540)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2367), ('recall@50', 0.4729), ('ndcg@10', 0.1797), ('ndcg@50', 0.2455)])
   [Epoch 89] batch 50/172 | Loss: 0.0884 (BPR: 0.0700, Sem: 0.0184)
   [Epoch 89] batch 100/172 | Loss: 0.0852 (BPR: 0.0669, Sem: 0.0183)
   [Epoch 89] batch 150/172 | Loss: 0.0786 (BPR: 0.0603, Sem: 0.0183)
🏁 [Epoch 89] Завершена! Суммарный лосс: 15.0689 (BPR: 11.9165, Sem: 3.1525)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2368), ('recall@50', 0.4725), ('ndcg@10', 0.1795), ('ndcg@50', 0.2452)])
   [Epoch 90] batch 50/172 | Loss: 0.0803 (BPR: 0.0618, Sem: 0.0185)
   [Epoch 90] batch 100/172 | Loss: 0.0836 (BPR: 0.0654, Sem: 0.0181)
   [Epoch 90] batch 150/172 | Loss: 0.0898 (BPR: 0.0714, Sem: 0.0183)
🏁 [Epoch 90] Завершена! Суммарный лосс: 14.9786 (BPR: 11.8271, Sem: 3.1516)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2372), ('recall@50', 0.4737), ('ndcg@10', 0.1801), ('ndcg@50', 0.2461)])
   [Epoch 91] batch 50/172 | Loss: 0.0760 (BPR: 0.0577, Sem: 0.0183)
   [Epoch 91] batch 100/172 | Loss: 0.0841 (BPR: 0.0663, Sem: 0.0178)
   [Epoch 91] batch 150/172 | Loss: 0.0823 (BPR: 0.0650, Sem: 0.0173)
🏁 [Epoch 91] Завершена! Суммарный лосс: 14.6597 (BPR: 11.5088, Sem: 3.1508)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2388), ('recall@50', 0.4738), ('ndcg@10', 0.1809), ('ndcg@50', 0.2464)])
   [Epoch 92] batch 50/172 | Loss: 0.0801 (BPR: 0.0620, Sem: 0.0181)
   [Epoch 92] batch 100/172 | Loss: 0.0838 (BPR: 0.0659, Sem: 0.0180)
   [Epoch 92] batch 150/172 | Loss: 0.0879 (BPR: 0.0690, Sem: 0.0189)
🏁 [Epoch 92] Завершена! Суммарный лосс: 14.8213 (BPR: 11.6721, Sem: 3.1492)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2383), ('recall@50', 0.4754), ('ndcg@10', 0.1809), ('ndcg@50', 0.247)])
   [Epoch 93] batch 50/172 | Loss: 0.0788 (BPR: 0.0595, Sem: 0.0193)
   [Epoch 93] batch 100/172 | Loss: 0.0917 (BPR: 0.0735, Sem: 0.0182)
   [Epoch 93] batch 150/172 | Loss: 0.0789 (BPR: 0.0607, Sem: 0.0182)
🏁 [Epoch 93] Завершена! Суммарный лосс: 14.6550 (BPR: 11.5066, Sem: 3.1485)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.239), ('recall@50', 0.4742), ('ndcg@10', 0.1813), ('ndcg@50', 0.2469)])
   [Epoch 94] batch 50/172 | Loss: 0.0882 (BPR: 0.0693, Sem: 0.0189)
   [Epoch 94] batch 100/172 | Loss: 0.0812 (BPR: 0.0633, Sem: 0.0178)
   [Epoch 94] batch 150/172 | Loss: 0.0868 (BPR: 0.0680, Sem: 0.0189)
🏁 [Epoch 94] Завершена! Суммарный лосс: 14.8270 (BPR: 11.6798, Sem: 3.1472)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2395), ('recall@50', 0.4751), ('ndcg@10', 0.1814), ('ndcg@50', 0.2472)])
   [Epoch 95] batch 50/172 | Loss: 0.0717 (BPR: 0.0541, Sem: 0.0176)
   [Epoch 95] batch 100/172 | Loss: 0.0885 (BPR: 0.0697, Sem: 0.0188)
   [Epoch 95] batch 150/172 | Loss: 0.0752 (BPR: 0.0573, Sem: 0.0179)
🏁 [Epoch 95] Завершена! Суммарный лосс: 14.5154 (BPR: 11.3693, Sem: 3.1461)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2406), ('recall@50', 0.4749), ('ndcg@10', 0.1825), ('ndcg@50', 0.248)])
   [Epoch 96] batch 50/172 | Loss: 0.0889 (BPR: 0.0708, Sem: 0.0181)
   [Epoch 96] batch 100/172 | Loss: 0.0758 (BPR: 0.0573, Sem: 0.0185)
   [Epoch 96] batch 150/172 | Loss: 0.0853 (BPR: 0.0676, Sem: 0.0176)
🏁 [Epoch 96] Завершена! Суммарный лосс: 14.5375 (BPR: 11.3927, Sem: 3.1448)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2412), ('recall@50', 0.4752), ('ndcg@10', 0.1828), ('ndcg@50', 0.2481)])
   [Epoch 97] batch 50/172 | Loss: 0.0896 (BPR: 0.0722, Sem: 0.0174)
   [Epoch 97] batch 100/172 | Loss: 0.0845 (BPR: 0.0661, Sem: 0.0184)
   [Epoch 97] batch 150/172 | Loss: 0.0824 (BPR: 0.0643, Sem: 0.0181)
🏁 [Epoch 97] Завершена! Суммарный лосс: 14.3812 (BPR: 11.2373, Sem: 3.1439)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2408), ('recall@50', 0.476), ('ndcg@10', 0.1825), ('ndcg@50', 0.2483)])
   [Epoch 98] batch 50/172 | Loss: 0.0796 (BPR: 0.0614, Sem: 0.0181)
   [Epoch 98] batch 100/172 | Loss: 0.0766 (BPR: 0.0580, Sem: 0.0186)
   [Epoch 98] batch 150/172 | Loss: 0.0735 (BPR: 0.0560, Sem: 0.0175)
🏁 [Epoch 98] Завершена! Суммарный лосс: 14.2928 (BPR: 11.1502, Sem: 3.1426)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2426), ('recall@50', 0.4769), ('ndcg@10', 0.1832), ('ndcg@50', 0.2485)])
   [Epoch 99] batch 50/172 | Loss: 0.0858 (BPR: 0.0681, Sem: 0.0177)
   [Epoch 99] batch 100/172 | Loss: 0.0869 (BPR: 0.0682, Sem: 0.0187)
   [Epoch 99] batch 150/172 | Loss: 0.0849 (BPR: 0.0664, Sem: 0.0185)
🏁 [Epoch 99] Завершена! Суммарный лосс: 14.1976 (BPR: 11.0560, Sem: 3.1416)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2407), ('recall@50', 0.4776), ('ndcg@10', 0.1825), ('ndcg@50', 0.2486)])
   [Epoch 100] batch 50/172 | Loss: 0.0831 (BPR: 0.0634, Sem: 0.0197)
   [Epoch 100] batch 100/172 | Loss: 0.0835 (BPR: 0.0636, Sem: 0.0199)
   [Epoch 100] batch 150/172 | Loss: 0.0801 (BPR: 0.0624, Sem: 0.0177)
🏁 [Epoch 100] Завершена! Суммарный лосс: 14.3016 (BPR: 11.1611, Sem: 3.1405)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2421), ('recall@50', 0.4787), ('ndcg@10', 0.1832), ('ndcg@50', 0.2494)])
   [Epoch 101] batch 50/172 | Loss: 0.0902 (BPR: 0.0720, Sem: 0.0182)
   [Epoch 101] batch 100/172 | Loss: 0.0865 (BPR: 0.0677, Sem: 0.0188)
   [Epoch 101] batch 150/172 | Loss: 0.0773 (BPR: 0.0591, Sem: 0.0182)
🏁 [Epoch 101] Завершена! Суммарный лосс: 14.1528 (BPR: 11.0135, Sem: 3.1393)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2428), ('recall@50', 0.4793), ('ndcg@10', 0.1836), ('ndcg@50', 0.2497)])
   [Epoch 102] batch 50/172 | Loss: 0.0794 (BPR: 0.0613, Sem: 0.0181)
   [Epoch 102] batch 100/172 | Loss: 0.0816 (BPR: 0.0641, Sem: 0.0175)
   [Epoch 102] batch 150/172 | Loss: 0.0873 (BPR: 0.0684, Sem: 0.0190)
🏁 [Epoch 102] Завершена! Суммарный лосс: 14.1890 (BPR: 11.0504, Sem: 3.1386)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2433), ('recall@50', 0.4796), ('ndcg@10', 0.1838), ('ndcg@50', 0.2499)])
   [Epoch 103] batch 50/172 | Loss: 0.0773 (BPR: 0.0587, Sem: 0.0185)
   [Epoch 103] batch 100/172 | Loss: 0.0804 (BPR: 0.0615, Sem: 0.0189)
   [Epoch 103] batch 150/172 | Loss: 0.0822 (BPR: 0.0643, Sem: 0.0179)
🏁 [Epoch 103] Завершена! Суммарный лосс: 14.0105 (BPR: 10.8736, Sem: 3.1369)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2449), ('recall@50', 0.4821), ('ndcg@10', 0.1847), ('ndcg@50', 0.2507)])
   [Epoch 104] batch 50/172 | Loss: 0.0787 (BPR: 0.0611, Sem: 0.0176)
   [Epoch 104] batch 100/172 | Loss: 0.0816 (BPR: 0.0640, Sem: 0.0176)
   [Epoch 104] batch 150/172 | Loss: 0.0759 (BPR: 0.0580, Sem: 0.0179)
🏁 [Epoch 104] Завершена! Суммарный лосс: 14.1127 (BPR: 10.9768, Sem: 3.1359)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2446), ('recall@50', 0.481), ('ndcg@10', 0.1844), ('ndcg@50', 0.2503)])
   [Epoch 105] batch 50/172 | Loss: 0.0765 (BPR: 0.0590, Sem: 0.0176)
   [Epoch 105] batch 100/172 | Loss: 0.0865 (BPR: 0.0688, Sem: 0.0177)
   [Epoch 105] batch 150/172 | Loss: 0.0726 (BPR: 0.0548, Sem: 0.0179)
🏁 [Epoch 105] Завершена! Суммарный лосс: 13.8829 (BPR: 10.7479, Sem: 3.1350)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2443), ('recall@50', 0.4823), ('ndcg@10', 0.1845), ('ndcg@50', 0.2509)])
   [Epoch 106] batch 50/172 | Loss: 0.0796 (BPR: 0.0612, Sem: 0.0184)
   [Epoch 106] batch 100/172 | Loss: 0.0735 (BPR: 0.0561, Sem: 0.0173)
   [Epoch 106] batch 150/172 | Loss: 0.0807 (BPR: 0.0616, Sem: 0.0191)
🏁 [Epoch 106] Завершена! Суммарный лосс: 13.7316 (BPR: 10.5975, Sem: 3.1341)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2448), ('recall@50', 0.4822), ('ndcg@10', 0.1851), ('ndcg@50', 0.2515)])
   [Epoch 107] batch 50/172 | Loss: 0.0862 (BPR: 0.0679, Sem: 0.0183)
   [Epoch 107] batch 100/172 | Loss: 0.0817 (BPR: 0.0629, Sem: 0.0187)
   [Epoch 107] batch 150/172 | Loss: 0.0811 (BPR: 0.0625, Sem: 0.0186)
🏁 [Epoch 107] Завершена! Суммарный лосс: 13.7401 (BPR: 10.6072, Sem: 3.1330)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2454), ('recall@50', 0.4817), ('ndcg@10', 0.1854), ('ndcg@50', 0.2516)])
   [Epoch 108] batch 50/172 | Loss: 0.0746 (BPR: 0.0557, Sem: 0.0189)
   [Epoch 108] batch 100/172 | Loss: 0.0797 (BPR: 0.0614, Sem: 0.0182)
   [Epoch 108] batch 150/172 | Loss: 0.0896 (BPR: 0.0716, Sem: 0.0180)
🏁 [Epoch 108] Завершена! Суммарный лосс: 13.6756 (BPR: 10.5436, Sem: 3.1321)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2455), ('recall@50', 0.4829), ('ndcg@10', 0.1861), ('ndcg@50', 0.2523)])
   [Epoch 109] batch 50/172 | Loss: 0.0806 (BPR: 0.0625, Sem: 0.0181)
   [Epoch 109] batch 100/172 | Loss: 0.0794 (BPR: 0.0612, Sem: 0.0181)
   [Epoch 109] batch 150/172 | Loss: 0.0693 (BPR: 0.0503, Sem: 0.0190)
🏁 [Epoch 109] Завершена! Суммарный лосс: 13.5668 (BPR: 10.4360, Sem: 3.1308)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2443), ('recall@50', 0.4834), ('ndcg@10', 0.1854), ('ndcg@50', 0.252)])
   [Epoch 110] batch 50/172 | Loss: 0.0744 (BPR: 0.0562, Sem: 0.0181)
   [Epoch 110] batch 100/172 | Loss: 0.0879 (BPR: 0.0700, Sem: 0.0179)
   [Epoch 110] batch 150/172 | Loss: 0.0771 (BPR: 0.0582, Sem: 0.0189)
🏁 [Epoch 110] Завершена! Суммарный лосс: 13.5558 (BPR: 10.4257, Sem: 3.1301)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2455), ('recall@50', 0.4838), ('ndcg@10', 0.1858), ('ndcg@50', 0.2521)])
   [Epoch 111] batch 50/172 | Loss: 0.0726 (BPR: 0.0541, Sem: 0.0185)
   [Epoch 111] batch 100/172 | Loss: 0.0894 (BPR: 0.0711, Sem: 0.0183)
   [Epoch 111] batch 150/172 | Loss: 0.0753 (BPR: 0.0565, Sem: 0.0187)
🏁 [Epoch 111] Завершена! Суммарный лосс: 13.4794 (BPR: 10.3500, Sem: 3.1294)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2453), ('recall@50', 0.4841), ('ndcg@10', 0.1861), ('ndcg@50', 0.2526)])
   [Epoch 112] batch 50/172 | Loss: 0.0862 (BPR: 0.0679, Sem: 0.0183)
   [Epoch 112] batch 100/172 | Loss: 0.0816 (BPR: 0.0627, Sem: 0.0189)
   [Epoch 112] batch 150/172 | Loss: 0.0678 (BPR: 0.0498, Sem: 0.0180)
🏁 [Epoch 112] Завершена! Суммарный лосс: 13.4688 (BPR: 10.3406, Sem: 3.1282)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2461), ('recall@50', 0.4854), ('ndcg@10', 0.1862), ('ndcg@50', 0.253)])
   [Epoch 113] batch 50/172 | Loss: 0.0845 (BPR: 0.0662, Sem: 0.0183)
   [Epoch 113] batch 100/172 | Loss: 0.0789 (BPR: 0.0601, Sem: 0.0188)
   [Epoch 113] batch 150/172 | Loss: 0.0806 (BPR: 0.0613, Sem: 0.0193)
🏁 [Epoch 113] Завершена! Суммарный лосс: 13.3417 (BPR: 10.2146, Sem: 3.1271)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2471), ('recall@50', 0.4858), ('ndcg@10', 0.1864), ('ndcg@50', 0.2531)])
   [Epoch 114] batch 50/172 | Loss: 0.0849 (BPR: 0.0667, Sem: 0.0182)
   [Epoch 114] batch 100/172 | Loss: 0.0726 (BPR: 0.0547, Sem: 0.0179)
   [Epoch 114] batch 150/172 | Loss: 0.0892 (BPR: 0.0707, Sem: 0.0184)
🏁 [Epoch 114] Завершена! Суммарный лосс: 13.3614 (BPR: 10.2353, Sem: 3.1262)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2476), ('recall@50', 0.4872), ('ndcg@10', 0.187), ('ndcg@50', 0.2538)])
   [Epoch 115] batch 50/172 | Loss: 0.0807 (BPR: 0.0631, Sem: 0.0176)
   [Epoch 115] batch 100/172 | Loss: 0.0823 (BPR: 0.0638, Sem: 0.0185)
   [Epoch 115] batch 150/172 | Loss: 0.0767 (BPR: 0.0582, Sem: 0.0185)
🏁 [Epoch 115] Завершена! Суммарный лосс: 13.3826 (BPR: 10.2576, Sem: 3.1251)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2464), ('recall@50', 0.4868), ('ndcg@10', 0.1867), ('ndcg@50', 0.2538)])
   [Epoch 116] batch 50/172 | Loss: 0.0774 (BPR: 0.0589, Sem: 0.0185)
   [Epoch 116] batch 100/172 | Loss: 0.0777 (BPR: 0.0590, Sem: 0.0187)
   [Epoch 116] batch 150/172 | Loss: 0.0776 (BPR: 0.0594, Sem: 0.0182)
🏁 [Epoch 116] Завершена! Суммарный лосс: 13.2453 (BPR: 10.1210, Sem: 3.1243)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2461), ('recall@50', 0.4872), ('ndcg@10', 0.1865), ('ndcg@50', 0.2538)])
   [Epoch 117] batch 50/172 | Loss: 0.0740 (BPR: 0.0566, Sem: 0.0174)
   [Epoch 117] batch 100/172 | Loss: 0.0734 (BPR: 0.0545, Sem: 0.0189)
   [Epoch 117] batch 150/172 | Loss: 0.0845 (BPR: 0.0659, Sem: 0.0187)
🏁 [Epoch 117] Завершена! Суммарный лосс: 13.2276 (BPR: 10.1045, Sem: 3.1231)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2457), ('recall@50', 0.4867), ('ndcg@10', 0.1863), ('ndcg@50', 0.2536)])
   [Epoch 118] batch 50/172 | Loss: 0.0854 (BPR: 0.0670, Sem: 0.0184)
   [Epoch 118] batch 100/172 | Loss: 0.0792 (BPR: 0.0614, Sem: 0.0179)
   [Epoch 118] batch 150/172 | Loss: 0.0834 (BPR: 0.0648, Sem: 0.0186)
🏁 [Epoch 118] Завершена! Суммарный лосс: 13.1414 (BPR: 10.0191, Sem: 3.1223)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2467), ('recall@50', 0.4889), ('ndcg@10', 0.187), ('ndcg@50', 0.2546)])
   [Epoch 119] batch 50/172 | Loss: 0.0697 (BPR: 0.0521, Sem: 0.0176)
   [Epoch 119] batch 100/172 | Loss: 0.0630 (BPR: 0.0459, Sem: 0.0170)
   [Epoch 119] batch 150/172 | Loss: 0.0823 (BPR: 0.0647, Sem: 0.0175)
🏁 [Epoch 119] Завершена! Суммарный лосс: 13.0689 (BPR: 9.9472, Sem: 3.1216)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2466), ('recall@50', 0.4891), ('ndcg@10', 0.187), ('ndcg@50', 0.2546)])
   [Epoch 120] batch 50/172 | Loss: 0.0706 (BPR: 0.0523, Sem: 0.0183)
   [Epoch 120] batch 100/172 | Loss: 0.0733 (BPR: 0.0556, Sem: 0.0177)
   [Epoch 120] batch 150/172 | Loss: 0.0845 (BPR: 0.0668, Sem: 0.0177)
🏁 [Epoch 120] Завершена! Суммарный лосс: 13.1317 (BPR: 10.0110, Sem: 3.1207)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.247), ('recall@50', 0.4892), ('ndcg@10', 0.1876), ('ndcg@50', 0.255)])
   [Epoch 121] batch 50/172 | Loss: 0.0759 (BPR: 0.0576, Sem: 0.0182)
   [Epoch 121] batch 100/172 | Loss: 0.0638 (BPR: 0.0445, Sem: 0.0193)
   [Epoch 121] batch 150/172 | Loss: 0.0721 (BPR: 0.0540, Sem: 0.0182)
🏁 [Epoch 121] Завершена! Суммарный лосс: 12.9583 (BPR: 9.8385, Sem: 3.1198)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2479), ('recall@50', 0.4889), ('ndcg@10', 0.188), ('ndcg@50', 0.2552)])
   [Epoch 122] batch 50/172 | Loss: 0.0750 (BPR: 0.0564, Sem: 0.0186)
   [Epoch 122] batch 100/172 | Loss: 0.0736 (BPR: 0.0556, Sem: 0.0180)
   [Epoch 122] batch 150/172 | Loss: 0.0820 (BPR: 0.0646, Sem: 0.0175)
🏁 [Epoch 122] Завершена! Суммарный лосс: 12.9248 (BPR: 9.8057, Sem: 3.1191)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2479), ('recall@50', 0.4917), ('ndcg@10', 0.1881), ('ndcg@50', 0.256)])
   [Epoch 123] batch 50/172 | Loss: 0.0746 (BPR: 0.0552, Sem: 0.0193)
   [Epoch 123] batch 100/172 | Loss: 0.0779 (BPR: 0.0595, Sem: 0.0185)
   [Epoch 123] batch 150/172 | Loss: 0.0751 (BPR: 0.0568, Sem: 0.0183)
🏁 [Epoch 123] Завершена! Суммарный лосс: 12.8464 (BPR: 9.7281, Sem: 3.1183)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2491), ('recall@50', 0.4916), ('ndcg@10', 0.1884), ('ndcg@50', 0.256)])
   [Epoch 124] batch 50/172 | Loss: 0.0717 (BPR: 0.0530, Sem: 0.0187)
   [Epoch 124] batch 100/172 | Loss: 0.0642 (BPR: 0.0467, Sem: 0.0175)
   [Epoch 124] batch 150/172 | Loss: 0.0665 (BPR: 0.0483, Sem: 0.0182)
🏁 [Epoch 124] Завершена! Суммарный лосс: 12.7949 (BPR: 9.6775, Sem: 3.1174)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2494), ('recall@50', 0.4931), ('ndcg@10', 0.1887), ('ndcg@50', 0.2566)])
   [Epoch 125] batch 50/172 | Loss: 0.0767 (BPR: 0.0585, Sem: 0.0182)
   [Epoch 125] batch 100/172 | Loss: 0.0627 (BPR: 0.0450, Sem: 0.0178)
   [Epoch 125] batch 150/172 | Loss: 0.0784 (BPR: 0.0603, Sem: 0.0181)
🏁 [Epoch 125] Завершена! Суммарный лосс: 12.8419 (BPR: 9.7255, Sem: 3.1164)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2499), ('recall@50', 0.493), ('ndcg@10', 0.1887), ('ndcg@50', 0.2566)])
   [Epoch 126] batch 50/172 | Loss: 0.0724 (BPR: 0.0542, Sem: 0.0182)
   [Epoch 126] batch 100/172 | Loss: 0.0785 (BPR: 0.0613, Sem: 0.0173)
   [Epoch 126] batch 150/172 | Loss: 0.0776 (BPR: 0.0593, Sem: 0.0183)
🏁 [Epoch 126] Завершена! Суммарный лосс: 12.7880 (BPR: 9.6722, Sem: 3.1158)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2497), ('recall@50', 0.4937), ('ndcg@10', 0.1889), ('ndcg@50', 0.2569)])
   [Epoch 127] batch 50/172 | Loss: 0.0871 (BPR: 0.0691, Sem: 0.0180)
   [Epoch 127] batch 100/172 | Loss: 0.0695 (BPR: 0.0519, Sem: 0.0176)
   [Epoch 127] batch 150/172 | Loss: 0.0699 (BPR: 0.0511, Sem: 0.0188)
🏁 [Epoch 127] Завершена! Суммарный лосс: 12.7603 (BPR: 9.6456, Sem: 3.1147)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2492), ('recall@50', 0.4949), ('ndcg@10', 0.1888), ('ndcg@50', 0.2572)])
   [Epoch 128] batch 50/172 | Loss: 0.0769 (BPR: 0.0587, Sem: 0.0183)
   [Epoch 128] batch 100/172 | Loss: 0.0754 (BPR: 0.0576, Sem: 0.0178)
   [Epoch 128] batch 150/172 | Loss: 0.0771 (BPR: 0.0593, Sem: 0.0178)
🏁 [Epoch 128] Завершена! Суммарный лосс: 12.6777 (BPR: 9.5642, Sem: 3.1135)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.249), ('recall@50', 0.4946), ('ndcg@10', 0.1887), ('ndcg@50', 0.257)])
   [Epoch 129] batch 50/172 | Loss: 0.0756 (BPR: 0.0573, Sem: 0.0183)
   [Epoch 129] batch 100/172 | Loss: 0.0686 (BPR: 0.0495, Sem: 0.0191)
   [Epoch 129] batch 150/172 | Loss: 0.0775 (BPR: 0.0601, Sem: 0.0174)
🏁 [Epoch 129] Завершена! Суммарный лосс: 12.6119 (BPR: 9.4988, Sem: 3.1132)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2482), ('recall@50', 0.4942), ('ndcg@10', 0.1884), ('ndcg@50', 0.257)])
   [Epoch 130] batch 50/172 | Loss: 0.0828 (BPR: 0.0652, Sem: 0.0175)
   [Epoch 130] batch 100/172 | Loss: 0.0821 (BPR: 0.0629, Sem: 0.0192)
   [Epoch 130] batch 150/172 | Loss: 0.0764 (BPR: 0.0584, Sem: 0.0180)
🏁 [Epoch 130] Завершена! Суммарный лосс: 12.6639 (BPR: 9.5517, Sem: 3.1122)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2488), ('recall@50', 0.4948), ('ndcg@10', 0.1884), ('ndcg@50', 0.2571)])
   [Epoch 131] batch 50/172 | Loss: 0.0885 (BPR: 0.0697, Sem: 0.0187)
   [Epoch 131] batch 100/172 | Loss: 0.0843 (BPR: 0.0668, Sem: 0.0175)
   [Epoch 131] batch 150/172 | Loss: 0.0762 (BPR: 0.0576, Sem: 0.0186)
🏁 [Epoch 131] Завершена! Суммарный лосс: 12.4621 (BPR: 9.3509, Sem: 3.1112)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2485), ('recall@50', 0.4949), ('ndcg@10', 0.1886), ('ndcg@50', 0.2574)])
   [Epoch 132] batch 50/172 | Loss: 0.0835 (BPR: 0.0653, Sem: 0.0182)
   [Epoch 132] batch 100/172 | Loss: 0.0659 (BPR: 0.0469, Sem: 0.0190)
   [Epoch 132] batch 150/172 | Loss: 0.0592 (BPR: 0.0413, Sem: 0.0178)
🏁 [Epoch 132] Завершена! Суммарный лосс: 12.3916 (BPR: 9.2811, Sem: 3.1105)
